            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2462450.833333333, A.D. 2029-Nov-10 08:00:00.0000,  6.735618683741841E-01,  7.419404653844390E-01,  8.013230938575130E-04, -1.304828498774540E-02,  1.151472653022222E-02, -4.871256919238265E-06,  5.787524379269372E-03,  1.002078782741806E+00, -2.450800900061904E-04,
2462451.833333333, A.D. 2029-Nov-11 08:00:00.0000,  6.604127294103105E-01,  7.533427445056663E-01,  7.960837800955614E-04, -1.324936855669492E-02,  1.128924366103491E-02, -5.606677078478566E-06,  5.786109288997044E-03,  1.001833767456403E+00, -2.449371540954396E-04,
2462452.833333333, A.D. 2029-Nov-12 08:00:00.0000,  6.470643908518122E-01,  7.645177866547377E-01,  7.901112541870029E-04, -1.344667337188091E-02,  1.106026263471374E-02, -6.337546949270535E-06,  5.784695259215970E-03,  1.001588935789369E+00, -2.447121804734751E-04,
2462453.833333333, A.D. 2029-Nov-13 08:00:00.0000,  6.335206633334207E-01,  7.754621242787072E-01,  7.834103494813131E-04, -1.364013618858343E-02,  1.082784509889130E-02, -7.063412884577040E-06,  5.783282775001213E-03,  1.001344371728846E+00, -2.444013317124475E-04,
2462454.833333333, A.D. 2029-Nov-14 08:00:00.0000,  6.197854205988130E-01,  7.861723512749493E-01,  7.759865273685084E-04, -1.382969545648816E-02,  1.059205381528790E-02, -7.783965333041335E-06,  5.781872340970201E-03,  1.001100162646636E+00, -2.440013615258717E-04,
2462455.833333333, A.D. 2029-Nov-15 08:00:00.0000,  6.058625982810170E-01,  7.966451236651516E-01,  7.678459052199172E-04, -1.401528182637115E-02,  1.035294265621493E-02, -8.495645830855353E-06,  5.780464477319737E-03,  1.000856398612020E+00, -2.435117605205186E-04,
2462456.833333333, A.D. 2029-Nov-16 08:00:00.0000,  5.917561905581267E-01,  8.068771627906486E-01,  7.589945169585797E-04, -1.419685309189457E-02,  1.011059448152351E-02, -9.204191976741897E-06,  5.779059720419664E-03,  1.000613172494561E+00, -2.429259446182060E-04,
2462457.833333333, A.D. 2029-Nov-17 08:00:00.0000,  5.774702524417615E-01,  8.168652527867848E-01,  7.494396687451019E-04, -1.437433785645671E-02,  9.865060850038175E-03, -9.904265739086444E-06,  5.777658617234902E-03,  1.000370578998296E+00, -2.422447374652584E-04,
2462458.833333333, A.D. 2029-Nov-18 08:00:00.0000,  5.630088948523142E-01,  8.266062467182518E-01,  7.391885327945735E-04, -1.454768272425768E-02,  9.616414110828635E-03, -1.059673612733305E-05,  5.776261734868800E-03,  1.000128716314128E+00, -2.414635508934905E-04,
2462459.833333333, A.D. 2029-Nov-19 08:00:00.0000,  5.483762857212624E-01,  8.360970670580050E-01,  7.282488659742778E-04, -1.471683142069184E-02,  9.364725625816526E-03, -1.128120252620393E-05,  5.774869665694713E-03,  9.998876870083243E-01, -2.405769579576475E-04,
2462460.833333333, A.D. 2029-Nov-20 08:00:00.0000,  5.335766497397003E-01,  8.453347084185925E-01,  7.166290276697509E-04, -1.488172689319434E-02,  9.110068514993030E-03, -1.195695829501764E-05,  5.773483038129889E-03,  9.996475998879570E-01, -2.395778621856736E-04,
2462461.833333333, A.D. 2029-Nov-21 08:00:00.0000,  5.186142688606594E-01,  8.543162393760481E-01,  7.043381282351313E-04, -1.504231158336848E-02,  8.852517268052550E-03, -1.262317433948933E-05,  5.772102525386081E-03,  9.994085715160282E-01, -2.384580842149147E-04,
2462462.833333333, A.D. 2029-Nov-22 08:00:00.0000,  5.034934827319036E-01,  8.630388030888955E-01,  6.913861682473398E-04, -1.519852783144495E-02,  8.592146396546927E-03, -1.327892358035271E-05,  5.770728847456520E-03,  9.991707265555014E-01, -2.372098609140792E-04,
2462463.833333333, A.D. 2029-Nov-23 08:00:00.0000,  4.882186882438545E-01,  8.714996169078320E-01,  6.777840710063130E-04, -1.535031901282405E-02,  8.329029718505186E-03, -1.392330748324549E-05,  5.769362764580578E-03,  9.989341966377440E-01, -2.358271860783039E-04,
2462464.833333333, A.D. 2029-Nov-24 08:00:00.0000,  4.727943379412895E-01,  8.796959716621487E-01,  6.635436014084813E-04, -1.549763057566164E-02,  8.063240450564432E-03, -1.455555236745186E-05,  5.768005065172199E-03,  9.986991182723980E-01, -2.343063078119430E-04,
2462465.833333333, A.D. 2029-Nov-25 08:00:00.0000,  4.572249376667725E-01,  8.876252313588553E-01,  6.486772206359672E-04, -1.564041049765785E-02,  7.794851859189616E-03, -1.517503852523652E-05,  5.766656553597641E-03,  9.984656307311643E-01, -2.326453375113848E-04,
2462466.833333333, A.D. 2029-Nov-26 08:00:00.0000,  4.415150440519695E-01,  8.952848336022797E-01,  6.331979425599399E-04, -1.577860916925807E-02,  7.523937976166823E-03, -1.578127261991989E-05,  5.765318041649306E-03,  9.982338745715398E-01, -2.308434545818844E-04,
2462467.833333333, A.D. 2029-Nov-27 08:00:00.0000,  4.256692622927327E-01,  9.026722906259363E-01,  6.171192317484344E-04, -1.591217899945004E-02,  7.250574086395878E-03, -1.637383825948826E-05,  5.763990344604274E-03,  9.980039909543750E-01, -2.289001686634725E-04,
2462468.833333333, A.D. 2029-Nov-28 08:00:00.0000,  4.096922443416124E-01,  9.097851906777454E-01,  6.004549502529605E-04, -1.604107400561151E-02,  6.974836954886673E-03, -1.695235087466022E-05,  5.762674280858666E-03,  9.977761215805661E-01, -2.268148297892979E-04,
2462469.833333333, A.D. 2029-Nov-29 08:00:00.0000,  3.935886874634775E-01,  9.166211995362308E-01,  5.832193422366300E-04, -1.616524950245561E-02,  6.696804874578097E-03, -1.751642625434876E-05,  5.761370673674906E-03,  9.975504089935819E-01, -2.245863776848241E-04,
2462470.833333333, A.D. 2029-Nov-30 08:00:00.0000,  3.773633330464775E-01,  9.231780620191787E-01,  5.654270439739149E-04, -1.628466190325336E-02,  6.416557617461668E-03, -1.806566208463036E-05,  5.760080353854126E-03,  9.973269970421813E-01, -2.222132587357981E-04,
2462471.833333333, A.D. 2029-Dec-01 08:00:00.0000,  3.610209655659354E-01,  9.294536034160797E-01,  5.470931074367518E-04, -1.639926860825841E-02,  6.134176336591714E-03, -1.859962870775705E-05,  5.758804162557259E-03,  9.971060313688630E-01, -2.196934491728104E-04,
2462472.833333333, A.D. 2029-Dec-02 08:00:00.0000,  3.445664116269072E-01,  9.354457308079681E-01,  5.282330294902272E-04, -1.650902795296180E-02,  5.849743438795136E-03, -1.911786562508385E-05,  5.757542953781017E-03,  9.968876598385749E-01, -2.170245479622326E-04,
2462473.833333333, A.D. 2029-Dec-03 08:00:00.0000,  3.280045390359792E-01,  9.411524342484847E-01,  5.088627827928064E-04, -1.661389920113321E-02,  5.563342436217859E-03, -1.961988168668584E-05,  5.756297596144258E-03,  9.966720328480103E-01, -2.142039200910705E-04,
2462474.833333333, A.D. 2029-Dec-04 08:00:00.0000,  3.113402558579679E-01,  9.465717877881423E-01,  4.889988455388163E-04, -1.671384258350395E-02,  5.275057782107717E-03, -2.010515847334865E-05,  5.755068973728006E-03,  9.964593034710528E-01, -2.112288795824973E-04,
2462475.833333333, A.D. 2029-Dec-05 08:00:00.0000,  2.945785094072651E-01,  9.517019503278846E-01,  4.686582250437048E-04, -1.680881938960211E-02,  4.984974692589790E-03, -2.057315701590651E-05,  5.753857985760321E-03,  9.962496274042151E-01, -2.080969061253262E-04,
2462476.833333333, A.D. 2029-Dec-06 08:00:00.0000,  2.777242851237745E-01,  9.565411662865534E-01,  4.478584744678927E-04, -1.689879210623131E-02,  4.693178956340077E-03, -2.102332681664609E-05,  5.752665544972381E-03,  9.960431626820019E-01, -2.048058837080072E-04,
2462477.833333333, A.D. 2029-Dec-07 08:00:00.0000,  2.607826052993704E-01,  9.610877660770197E-01,  4.266177004836605E-04, -1.698372457507615E-02,  4.399756749620167E-03, -2.145511460935523E-05,  5.751492574577431E-03,  9.958400691538304E-01, -2.013543298198507E-04,
2462478.833333333, A.D. 2029-Dec-08 08:00:00.0000,  2.437585276816617E-01,  9.653401664243190E-01,  4.049545621600352E-04, -1.706358215391552E-02,  4.104794518648687E-03, -2.186797200552222E-05,  5.750340004162410E-03,  9.956405077726904E-01, -1.977415473171431E-04,
2462479.833333333, A.D. 2029-Dec-09 08:00:00.0000,  2.266571436688123E-01,  9.692968705837985E-01,  3.828882499500615E-04, -1.713833183422872E-02,  3.808378753211815E-03, -2.226135703631205E-05,  5.749208764505276E-03,  9.954446396977894E-01, -1.939678503660182E-04,
2462480.833333333, A.D. 2029-Dec-10 08:00:00.0000,  2.094835770801864E-01,  9.729564682802553E-01,  3.604385156211956E-04, -1.720794237057875E-02,  3.510596292298458E-03, -2.263474006540134E-05,  5.748099781784748E-03,  9.952526252920015E-01, -1.900342742051980E-04,
2462481.833333333, A.D. 2029-Dec-11 08:00:00.0000,  1.922429816921756E-01,  9.763176364459853E-01,  3.376256025152350E-04, -1.727238458987319E-02,  3.211533774698636E-03, -2.298761857532701E-05,  5.747013974845466E-03,  9.950646236483442E-01, -1.859431106506129E-04,
2462482.833333333, A.D. 2029-Dec-12 08:00:00.0000,  1.749405398113321E-01,  9.793791382910824E-01,  3.144702791808473E-04, -1.733163110017629E-02,  2.911278470289018E-03, -2.331949090897990E-05,  5.745952244796036E-03,  9.948807907889365E-01, -1.816969790542860E-04,
2462483.833333333, A.D. 2029-Dec-13 08:00:00.0000,  1.575814597705462E-01,  9.821398248207749E-01,  2.909937774473081E-04, -1.738565687948662E-02,  2.609917658439455E-03, -2.362989767997423E-05,  5.744915477542293E-03,  9.947012801036185E-01, -1.772994545837737E-04,
2462484.833333333, A.D. 2029-Dec-14 08:00:00.0000,  1.401709739715246E-01,  9.845986344454852E-01,  2.672177855518895E-04, -1.743443897611556E-02,  2.307539400614325E-03, -2.391840112361698E-05,  5.743904536756595E-03,  9.945262411326236E-01, -1.727541551661100E-04,
2462485.833333333, A.D. 2029-Dec-15 08:00:00.0000,  1.227143366614005E-01,  9.867545941540761E-01,  2.431644090441255E-04, -1.747795660668221E-02,  2.004232791703254E-03, -2.418460428707060E-05,  5.742920265996209E-03,  9.943558199333641E-01, -1.680644028055497E-04,
2462486.833333333, A.D. 2029-Dec-16 08:00:00.0000,  1.052168218999400E-01,  9.886068207861375E-01,  2.188561297632074E-04, -1.751619085617835E-02,  1.700088525117763E-03, -2.442815013076482E-05,  5.741963492192428E-03,  9.941901596845563E-01, -1.632325229512389E-04,
2462487.833333333, A.D. 2029-Dec-17 08:00:00.0000,  8.768372195897352E-02,  9.901545228783590E-01,  1.943157720530053E-04, -1.754912409144156E-02,  1.395199352640014E-03, -2.464870580710215E-05,  5.741035033212762E-03,  9.940294019955690E-01, -1.582592601793254E-04,
2462488.833333333, A.D. 2029-Dec-18 08:00:00.0000,  7.012034643799173E-02,  9.913970027770282E-01,  1.695664971797300E-04, -1.757673915449454E-02,  1.089660081783670E-03, -2.484592151791466E-05,  5.740135707529718E-03,  9.938736885805237E-01, -1.531437187863714E-04,
2462489.833333333, A.D. 2029-Dec-19 08:00:00.0000,  5.253202214137664E-02,  9.923336583737767E-01,  1.446318490831338E-04, -1.759901873546058E-02,  7.835668023192297E-04, -2.501937247600598E-05,  5.739266341744256E-03,  9.937231625609404E-01, -1.478841939956555E-04,
2462490.833333333, A.D. 2029-Dec-20 08:00:00.0000,  3.492409326691883E-02,  9.929639837289695E-01,  1.195358535065515E-04, -1.761594544195230E-02,  4.770155167880419E-04, -2.516851545146592E-05,  5.738427770997753E-03,  9.935779685370655E-01, -1.424797114792338E-04,
2462491.833333333, A.D. 2029-Dec-21 08:00:00.0000,  1.730192110437284E-02,  9.932875683170301E-01,  9.430313992285525E-05, -1.762750267504256E-02,  1.701008977118157E-04, -2.529269086016503E-05,  5.737620830354098E-03,  9.934382510957300E-01, -1.369314484560259E-04,
2462492.833333333, A.D. 2029-Dec-22 08:00:00.0000, -3.291173473229847E-04,  9.933040953962360E-01,  6.895903764517433E-05, -1.763367579470051E-02, -1.370841529701418E-04, -2.539116834229352E-05,  5.736846340382800E-03,  9.933041523141397E-01, -1.312432376376148E-04,
2462493.833333333, A.D. 2029-Dec-23 08:00:00.0000, -1.796363178255472E-02,  9.930133403842909E-01,  4.352961775633178E-05, -1.763445290500063E-02, -4.444481036114274E-04, -2.546320312137125E-05,  5.736105092847553E-03,  9.931758092819291E-01, -1.254210831171705E-04,
2462494.833333333, A.D. 2029-Dec-24 08:00:00.0000, -3.559622145938077E-02,  9.924151698652882E-01,  1.804168661349904E-05, -1.762982500864058E-02, -7.519000214677225E-04, -2.550807337772521E-05,  5.735397840804270E-03,  9.930533523866866E-01, -1.194722238764184E-04,
2462495.833333333, A.D. 2029-Dec-25 08:00:00.0000, -5.322147797825809E-02,  9.915095413535985E-01, -7.477244820941991E-06, -1.761978571979341E-02, -1.059348884511516E-03, -2.552509203432038E-05,  5.734725294049193E-03,  9.929369045258225E-01, -1.134042833711171E-04,
2462496.833333333, A.D. 2029-Dec-26 08:00:00.0000, -7.083398768005145E-02,  9.902965036196570E-01, -3.299899437829709E-05, -1.760433083361421E-02, -1.366703153067419E-03, -2.551360223176879E-05,  5.734088118621970E-03,  9.928265810205268E-01, -1.072247265501343E-04,
2462497.833333333, A.D. 2029-Dec-27 08:00:00.0000, -8.842833362573772E-02,  9.887761973214686E-01, -5.849473411291264E-05, -1.758345793878791E-02, -1.673870573615444E-03, -2.547296737053526E-05,  5.733486938580184E-03,  9.927224899230210E-01, -1.009406018955378E-04,
2462498.833333333, A.D. 2029-Dec-28 08:00:00.0000, -1.059990972387563E-01,  9.869488557527160E-01, -8.393500552199603E-05, -1.755716613114521E-02, -1.980758128384288E-03, -2.540256185976954E-05,  5.732922338679242E-03,  9.926247324805642E-01, -9.455847020935789E-05,
2462499.833333333, A.D. 2029-Dec-29 08:00:00.0000, -1.235408597072125E-01,  9.848148055974777E-01, -1.092897272479622E-04, -1.752545581875963E-02, -2.287272062583387E-03, -2.530176430517723E-05,  5.732394867124131E-03,  9.925334036119083E-01, -8.808443878079302E-05,
2462500.833333333, A.D. 2029-Dec-30 08:00:00.0000, -1.410482032259756E-01,  9.823744676360047E-01, -1.345281961714832E-04, -1.748832859032374E-02, -2.593317951895076E-03, -2.516995249376781E-05,  5.731905037942193E-03,  9.924485923181288E-01, -8.152425412374057E-05,
2462501.833333333, A.D. 2029-Dec-31 08:00:00.0000, -1.585157121299648E-01,  9.796283573705293E-01, -1.596190849868276E-04, -1.744578712291707E-02, -2.898800794316957E-03, -2.500649882313198E-05,  5.731453332711309E-03,  9.923703819818503E-01, -7.488343148781826E-05,
2462502.833333333, A.D. 2030-Jan-01 08:00:00.0000, -1.759379739484188E-01,  9.765770855491220E-01, -1.845304340325513E-04, -1.739783511919995E-02, -3.203625119922341E-03, -2.481076535931412E-05,  5.731040201456259E-03,  9.922988505224486E-01, -6.816740991699855E-05,
2462503.833333333, A.D. 2030-Jan-02 08:00:00.0000, -1.933095804111346E-01,  9.732213585706859E-01, -2.092296382183310E-04, -1.734447727671850E-02, -3.507695119458983E-03, -2.458209852371559E-05,  5.730666062588280E-03,  9.922340703855830E-01, -6.138172767185375E-05,
2462504.833333333, A.D. 2030-Jan-03 08:00:00.0000, -2.106251284433844E-01,  9.695619787503822E-01, -2.336834287486198E-04, -1.728571929228363E-02, -3.810914797631427E-03, -2.431982365423495E-05,  5.730331301782091E-03,  9.921761083487617E-01, -5.453221688373338E-05,
2462505.833333333, A.D. 2030-Jan-04 08:00:00.0000, -2.278792211777307E-01,  9.655998444191762E-01, -2.578578492803996E-04, -1.722156788907415E-02, -4.113188149196044E-03, -2.402323895499165E-05,  5.730036269681863E-03,  9.921250251241407E-01, -4.762521167352194E-05,
2462506.833333333, A.D. 2030-Jan-05 08:00:00.0000, -2.450664689961106E-01,  9.613359498442035E-01, -2.817182251020911E-04, -1.715203084660093E-02, -4.414419334115315E-03, -2.369160840681135E-05,  5.729781278414360E-03,  9.920808747547939E-01, -4.066774650363777E-05,
2462507.833333333, A.D. 2030-Jan-06 08:00:00.0000, -2.621814905990027E-01,  9.567713849896011E-01, -3.052291255281557E-04, -1.707711702651115E-02, -4.714512816854570E-03, -2.332415477198688E-05,  5.729566597067613E-03,  9.920437038318694E-01, -3.366771125959051E-05,
2462508.833333333, A.D. 2030-Jan-07 08:00:00.0000, -2.792189141019327E-01,  9.519073351640952E-01, -3.283543197828621E-04, -1.699683640425023E-02, -5.013373454182797E-03, -2.292005493710484E-05,  5.729392446448549E-03,  9.920135505869013E-01, -2.663394575198480E-05,
2462509.833333333, A.D. 2030-Jan-08 08:00:00.0000, -2.961733781712997E-01,  9.467450806028670E-01, -3.510567304914173E-04, -1.691120011346882E-02, -5.310906542532051E-03, -2.247843878093184E-05,  5.729258993456770E-03,  9.919904439176604E-01, -1.957628227037806E-05,
2462510.833333333, A.D. 2030-Jan-09 08:00:00.0000, -3.130395332082870E-01,  9.412859960141129E-01, -3.732983874231554E-04, -1.682022050304926E-02, -5.607017841468442E-03, -2.199839152003235E-05,  5.729166345314554E-03,  9.919744023891086E-01, -1.250555139988159E-05,
2462511.833333333, A.D. 2030-Jan-10 08:00:00.0000, -3.298120426017846E-01,  9.355315501126890E-01, -3.950403857652522E-04, -1.672391121322030E-02, -5.901613576755118E-03, -2.147896017657856E-05,  5.729114543873993E-03,  9.919654332477107E-01, -5.433551278465713E-06,
2462512.833333333, A.D. 2030-Jan-11 08:00:00.0000, -3.464855840745167E-01,  9.294833051653915E-01, -4.162428540829792E-04, -1.662228729550759E-02, -6.194600409912743E-03, -2.091916780450865E-05,  5.729103560250983E-03,  9.919635314923391E-01,  1.627042181139793E-06,
2462513.833333333, A.D. 2030-Jan-12 08:00:00.0000, -3.630548511966365E-01,  9.231429165898783E-01, -4.368649439047296E-04, -1.651536540856833E-02, -6.485885348939275E-03, -2.031804218010033E-05,  5.729133290245852E-03,  9.919686790813802E-01,  8.662863656948263E-06,
2462514.833333333, A.D. 2030-Jan-13 08:00:00.0000, -3.795145550897542E-01,  9.165121327555164E-01, -4.568648579780007E-04, -1.640316416911377E-02, -6.775375419340612E-03, -1.967467845741911E-05,  5.729203551505261E-03,  9.919808444413318E-01,  1.566034733681945E-05,
2462515.833333333, A.D. 2030-Jan-14 08:00:00.0000, -3.958594267314257E-01,  9.095927951526421E-01, -4.761999713489782E-04, -1.628570455864037E-02, -7.062977292816804E-03, -1.898833119523964E-05,  5.729314084331482E-03,  9.919999826069262E-01,  2.260630570950529E-05,
2462516.833333333, A.D. 2030-Jan-15 08:00:00.0000, -4.120842192717253E-01,  9.023868393021699E-01, -4.948270511354301E-04, -1.616301031978806E-02, -7.348595840572109E-03, -1.825858636096024E-05,  5.729464556968150E-03,  9.920260361363296E-01,  2.948949786050785E-05,
2462517.833333333, A.D. 2030-Jan-16 08:00:00.0000, -4.281837113898696E-01,  8.948962970813539E-01, -5.127026896921473E-04, -1.603510823592033E-02, -7.632133385011183E-03, -1.748550057793762E-05,  5.729654581201727E-03,  9.920589378124518E-01,  3.630148916326912E-05,
2462518.833333333, A.D. 2030-Jan-17 08:00:00.0000, -4.441527094515659E-01,  8.871233003891943E-01, -5.297838234284018E-04, -1.590202720929561E-02, -7.913487241400972E-03, -1.666973702603327E-05,  5.729883732264749E-03,  9.920986140890852E-01,  4.303844633225299E-05,
2462519.833333333, A.D. 2030-Jan-18 08:00:00.0000, -4.599860493752752E-01,  8.790700862645002E-01, -5.460283082433515E-04, -1.576379684528787E-02, -8.192549979246863E-03, -1.581241110161663E-05,  5.730151574713654E-03,  9.921449895715154E-01,  4.970004543489658E-05,
2462520.833333333, A.D. 2030-Jan-19 08:00:00.0000, -4.756785962431019E-01,  8.707390010736243E-01, -5.613952042415799E-04, -1.562044573007817E-02, -8.469210783363733E-03, -1.491475128598773E-05,  5.730457675931738E-03,  9.921979893544818E-01,  5.628708569870505E-05,
2462521.833333333, A.D. 2030-Jan-20 08:00:00.0000, -4.912252429940549E-01,  8.621325023883655E-01, -5.758446935020690E-04, -1.547200108759792E-02, -8.743358604992830E-03, -1.397772522811199E-05,  5.730801602868907E-03,  9.922575384576849E-01,  6.279812149778158E-05,
2462522.833333333, A.D. 2030-Jan-21 08:00:00.0000, -5.066209096297926E-01,  8.532531577786081E-01, -5.893377282737086E-04, -1.531849015374075E-02, -9.014884791578765E-03, -1.300191197969492E-05,  5.731182902537118E-03,  9.923235584486760E-01,  6.922758444120263E-05,
2462523.833333333, A.D. 2030-Jan-22 08:00:00.0000, -5.218605442826497E-01,  8.441036419011730E-01, -6.018357070028569E-04, -1.515994229253170E-02, -9.283683760100202E-03, -1.198767010251443E-05,  5.731601078612505E-03,  9.923959633916419E-01,  7.556628733798457E-05,
2462524.833333333, A.D. 2030-Jan-23 08:00:00.0000, -5.369391262239638E-01,  8.346867338514609E-01, -6.133003990918639E-04, -1.499639060990608E-02, -9.549651963836538E-03, -1.093543121353402E-05,  5.732055575827790E-03,  9.924746571450339E-01,  8.180336858292234E-05,
2462525.833333333, A.D. 2030-Jan-24 08:00:00.0000, -5.518516700327297E-01,  8.250053159087508E-01, -6.236941476156209E-04, -1.482787267237412E-02, -9.812686334972270E-03, -9.845942305997305E-06,  5.732545776257168E-03,  9.925595327183153E-01,  8.792827590162577E-05,
2462526.833333333, A.D. 2030-Jan-25 08:00:00.0000, -5.665932301555012E-01,  8.150623737117518E-01, -6.329802600515546E-04, -1.465443064750017E-02, -1.007268306746430E-02, -8.720399190343810E-06,  5.733071005311872E-03,  9.926504733100620E-01,  9.393210237728376E-05,
2462527.833333333, A.D. 2030-Jan-26 08:00:00.0000, -5.811589054927826E-01,  8.048609973665106E-01, -6.411234868348400E-04, -1.447611126962892E-02, -1.032953696833045E-02, -7.560495233438830E-06,  5.733630543492652E-03,  9.927473543428402E-01,  9.980827585408167E-05,
2462528.833333333, A.D. 2030-Jan-27 08:00:00.0000, -5.955438439589819E-01,  7.944043829576752E-01, -6.480905225513990E-04, -1.429296583901100E-02, -1.058314127224375E-02, -6.368423439730224E-06,  5.734223640805261E-03,  9.928500459591720E-01,  1.055528304095073E-04,
2462529.833333333, A.D. 2030-Jan-28 08:00:00.0000, -6.097432470811838E-01,  7.836958340812724E-01, -6.538504968232022E-04, -1.410505029915626E-02, -1.083338775992362E-02, -5.146856017406330E-06,  5.734849532021945E-03,  9.929584156639788E-01,  1.111644523525424E-04,
2462530.833333333, A.D. 2030-Jan-29 08:00:00.0000, -6.237523747048120E-01,  7.727387631568355E-01, -6.583754378040304E-04, -1.391242536615360E-02, -1.108016706659056E-02, -3.898911831100231E-06,  5.735507451829467E-03,  9.930723309473813E-01,  1.166444062244255E-04,
2462531.833333333, A.D. 2030-Jan-30 08:00:00.0000, -6.375665498364242E-01,  7.615366923645156E-01, -6.616406988934467E-04, -1.371515666902914E-02, -1.132336911736593E-02, -2.628114905410384E-06,  5.736196649318989E-03,  9.931916617935447E-01,  1.219963853971109E-04,
2462532.833333333, A.D. 2030-Jan-31 08:00:00.0000, -6.511811636175487E-01,  7.500932540961516E-01, -6.636253398159611E-04, -1.351331486494343E-02, -1.156288366014142E-02, -1.338344629720529E-06,  5.736916401429369E-03,  9.933162830083127E-01,  1.272262994523322E-04,
2462533.833333333, A.D. 2030-Feb-01 08:00:00.0000, -6.645916803895617E-01,  7.384121908311075E-01, -6.643124534581993E-04, -1.330697569980891E-02, -1.179860087965523E-02, -3.377797864387921E-08,  5.737666024982793E-03,  9.934460763031143E-01,  1.323419987518590E-04,
2462534.833333333, A.D. 2030-Feb-02 08:00:00.0000, -6.777936427804313E-01,  7.264973543658509E-01, -6.636894317698147E-04, -1.309621999069576E-02, -1.203041207240437E-02,  1.281175237323279E-06,  5.738444886950257E-03,  9.935809320723750E-01,  1.373529391588677E-04,
2462535.833333333, A.D. 2030-Feb-03 08:00:00.0000, -6.907826767360238E-01,  7.143527043579285E-01, -6.617481641463881E-04, -1.288113352632875E-02, -1.225821034225653E-02,  2.601941814237653E-06,  5.739252412697337E-03,  9.937207508212278E-01,  1.422698139141973E-04,
2462536.833333333, A.D. 2030-Feb-04 08:00:00.0000, -7.035544963301790E-01,  7.019823061026995E-01, -6.584851653885943E-04, -1.266180679829161E-02, -1.248189136497409E-02,  3.923855776588659E-06,  5.740088091422866E-03,  9.938654441071936E-01,  1.471040539342992E-04,
2462537.833333333, A.D. 2030-Feb-05 08:00:00.0000, -7.161049088089050E-01,  6.893903280627888E-01, -6.539016341013931E-04, -1.243833524264104E-02, -1.270135357525452E-02,  5.242226537272914E-06,  5.740951482971982E-03,  9.940149357198194E-01,  1.518681291947014E-04,
2462538.833333333, A.D. 2030-Feb-06 08:00:00.0000, -7.284298175846612E-01,  6.765810371438721E-01, -6.480034448106931E-04, -1.221081698280087E-02, -1.291650055487562E-02,  6.552403053401569E-06,  5.741842208659307E-03,  9.941691600917647E-01,  1.565725491425046E-04,
2462539.833333333, A.D. 2030-Feb-07 08:00:00.0000, -7.405252269941429E-01,  6.635587953705283E-01, -6.408010784987988E-04, -1.197935487276191E-02, -1.312723930903280E-02,  7.849833014532457E-06,  5.742759956727302E-03,  9.943280632438851E-01,  1.612288335184707E-04,
2462540.833333333, A.D. 2030-Feb-08 08:00:00.0000, -7.523872481887787E-01,  6.503280575094009E-01, -6.323094965561729E-04, -1.174405753134794E-02, -1.333347933892904E-02,  9.130116264104032E-06,  5.743704498102016E-03,  9.944916055132557E-01,  1.658512110917038E-04,
2462541.833333333, A.D. 2030-Feb-09 08:00:00.0000, -7.640120998733217E-01,  6.368933639593906E-01, -6.225479640084179E-04, -1.150503368433653E-02, -1.353513777602111E-02,  1.038905320407504E-05,  5.744675663519171E-03,  9.946597575926750E-01,  1.704492872876917E-04,
2462542.833333333, A.D. 2030-Feb-10 08:00:00.0000, -7.753961102415996E-01,  6.232593349248815E-01, -6.115398273623996E-04, -1.126239386475277E-02, -1.373213757080580E-02,  1.162268742899360E-05,  5.745673332544977E-03,  9.948324986296784E-01,  1.750308295761748E-04,
2462543.833333333, A.D. 2030-Feb-11 08:00:00.0000, -7.865357200713566E-01,  6.094306659498767E-01, -5.993122529488646E-04, -1.101625151596230E-02, -1.392440613407163E-02,  1.282734040917500E-05,  5.746697434552106E-03,  9.950098163955238E-01,  1.796037836248292E-04,
2462544.833333333, A.D. 2030-Feb-12 08:00:00.0000, -7.974274837878086E-01,  5.954121219395231E-01, -5.858959359521097E-04, -1.076672072168545E-02, -1.411187705147596E-02,  1.399963583927526E-05,  5.747747936757441E-03,  9.951917052139898E-01,  1.841737131456241E-04,
2462545.833333333, A.D. 2030-Feb-13 08:00:00.0000, -8.080680702389565E-01,  5.812085312979504E-01, -5.713247916951137E-04, -1.051391610160089E-02, -1.429448982041085E-02,  1.513651029409719E-05,  5.748824833002134E-03,  9.953781640187056E-01,  1.887441573746583E-04,
2462546.833333333, A.D. 2030-Feb-14 08:00:00.0000, -8.184542629425297E-01,  5.668247798693152E-01, -5.556356447804305E-04, -1.025795233234890E-02, -1.447219008801244E-02,  1.623520580575846E-05,  5.749928131007518E-03,  9.955691941465781E-01,  1.933163811015839E-04,
2462547.833333333, A.D. 2030-Feb-15 08:00:00.0000, -8.285829600676693E-01,  5.522658047046337E-01, -5.388679358089003E-04, -9.998944082049757E-03, -1.464492982609331E-02,  1.729324020529243E-05,  5.751057839437945E-03,  9.957647970977934E-01,  1.978895132738603E-04,
2462548.833333333, A.D. 2030-Feb-16 08:00:00.0000, -8.384511745431265E-01,  5.375365877339089E-01, -5.210634656408316E-04, -9.737006552711501E-03, -1.481266740246655E-02,  1.830835358553786E-05,  5.752213957028886E-03,  9.959649726534050E-01,  2.024612869110448E-04,
